"ANO_ELEICAO","DESCRICAO_UE","SIGLA_PARTIDO","NOME_PARTIDO","CODIGO_SEXO","DESC_SIT_TOT_TURNO","QTDE_VOTOS"
"2010","RORAIMA","PSOL","PARTIDO SOCIALISMO E LIBERDADE","2","NÃO ELEITO","2116"
"2010","DISTRITO FEDERAL","PSOL","PARTIDO SOCIALISMO E LIBERDADE","2","NÃO ELEITO","199095"
"2010","MATO GROSSO","PSOL","PARTIDO SOCIALISMO E LIBERDADE","2","NÃO ELEITO","5771"
"2010","MATO GROSSO DO SUL","PSOL","PARTIDO SOCIALISMO E LIBERDADE","2","NÃO ELEITO","18943"
"2010","PERNAMBUCO","PSOL","PARTIDO SOCIALISMO E LIBERDADE","2","NÃO ELEITO","37257"
"2010","ESPÍRITO SANTO","PSOL","PARTIDO SOCIALISMO E LIBERDADE","4","NÃO ELEITO","38177"
"2010","MINAS GERAIS","PSOL","PARTIDO SOCIALISMO E LIBERDADE","2","NÃO ELEITO","32734"
"2010","BAHIA","PSOL","PARTIDO SOCIALISMO E LIBERDADE","2","NÃO ELEITO","31705"
"2010","PARAÍBA","PSOL","PARTIDO SOCIALISMO E LIBERDADE","2","NÃO ELEITO","12471"
"2010","MARANHÃO","PSOL","PARTIDO SOCIALISMO E LIBERDADE","2","NÃO ELEITO","8898"
"2010","PARANÁ","PSOL","PARTIDO SOCIALISMO E LIBERDADE","2","NÃO ELEITO","18826"
"2010","PARÁ","PSOL","PARTIDO SOCIALISMO E LIBERDADE","2","NÃO ELEITO","107102"
"2010","SANTA CATARINA","PSOL","PARTIDO SOCIALISMO E LIBERDADE","2","NÃO ELEITO","7416"
"2010","RIO DE JANEIRO","PSOL","PARTIDO SOCIALISMO E LIBERDADE","2","NÃO ELEITO","131980"
"2010","GOIÁS","PSOL","PARTIDO SOCIALISMO E LIBERDADE","2","NÃO ELEITO","5398"
"2010","RIO GRANDE DO SUL","PSOL","PARTIDO SOCIALISMO E LIBERDADE","2","NÃO ELEITO","37934"
"2010","ALAGOAS","PSOL","PARTIDO SOCIALISMO E LIBERDADE","2","NÃO ELEITO","18520"
"2010","SÃO PAULO","PSOL","PARTIDO SOCIALISMO E LIBERDADE","2","REGISTRO NEGADO ANTES DA ELEIÇÃO","75895"
"2010","CEARÁ","PSOL","PARTIDO SOCIALISMO E LIBERDADE","4","NÃO ELEITO","38599"
"2010","RIO GRANDE DO NORTE","PSOL","PARTIDO SOCIALISMO E LIBERDADE","2","NÃO ELEITO","10520"
"2010","AMAZONAS","PSOL","PARTIDO SOCIALISMO E LIBERDADE","2","NÃO ELEITO","2723"
"2010","PIAUÍ","PSOL","PARTIDO SOCIALISMO E LIBERDADE","2","NÃO ELEITO","1445"
"2010","RONDÔNIA","PSOL","PARTIDO SOCIALISMO E LIBERDADE","2","NÃO ELEITO","4641"
"2010","SERGIPE","PSOL","PARTIDO SOCIALISMO E LIBERDADE","4","NÃO ELEITO","4330"
"2010","PARANÁ","PSTU","PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO","2","NÃO ELEITO","4041"
"2010","MINAS GERAIS","PSTU","PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO","4","NÃO ELEITO","29836"
"2010","SERGIPE","PSTU","PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO","4","NÃO ELEITO","8567"
"2010","RIO GRANDE DO SUL","PSTU","PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO","2","NÃO ELEITO","7938"
"2010","AMAPÁ","PSTU","PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO","2","NÃO ELEITO","2298"
"2010","AMAZONAS","PSTU","PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO","2","NÃO ELEITO","4328"
"2010",,"PSTU","PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO",,,"2869"
"2010","DISTRITO FEDERAL","PSTU","PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO","2","NÃO ELEITO","2849"
"2010","PARAÍBA","PSTU","PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO","2","NÃO ELEITO","1252"
"2010","RIO DE JANEIRO","PSTU","PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO","2","NÃO ELEITO","48793"
"2010","PERNAMBUCO","PSTU","PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO","2","NÃO ELEITO","2748"
"2010","CEARÁ","PSTU","PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO","2","NÃO ELEITO","5412"
"2010","BAHIA","PSTU","PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO","2","REGISTRO NEGADO ANTES DA ELEIÇÃO","6560"
"2010","PIAUÍ","PSTU","PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO","2","NÃO ELEITO","2037"
"2010","SANTA CATARINA","PSTU","PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO","2","NÃO ELEITO","3273"
"2010","MARANHÃO","PSTU","PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO","2","NÃO ELEITO","14685"
"2010","PARÁ","PSTU","PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO","2","NÃO ELEITO","41514"
"2010","SÃO PAULO","PSTU","PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO","2","NÃO ELEITO","16441"
"2010","BAHIA","PT","PARTIDO DOS TRABALHADORES","2","ELEITO","4101270"
"2010","ACRE","PT","PARTIDO DOS TRABALHADORES","2","ELEITO","170202"
"2010","RIO GRANDE DO SUL","PT","PARTIDO DOS TRABALHADORES","2","ELEITO","3416460"
"2010","PARÁ","PT","PARTIDO DOS TRABALHADORES","4","NÃO ELEITO","1477609"
"2010","RONDÔNIA","PT","PARTIDO DOS TRABALHADORES","2","NÃO ELEITO","120462"
"2010","DISTRITO FEDERAL","PT","PARTIDO DOS TRABALHADORES","2","ELEITO","875612"
"2010","DISTRITO FEDERAL","PT","PARTIDO DOS TRABALHADORES","2","2º TURNO","676394"
"2010","SERGIPE","PT","PARTIDO DOS TRABALHADORES","2","ELEITO","537223"
"2010","SANTA CATARINA","PT","PARTIDO DOS TRABALHADORES","4","NÃO ELEITO","754223"
"2010","MATO GROSSO DO SUL","PT","PARTIDO DOS TRABALHADORES","2","NÃO ELEITO","534601"
"2010","SÃO PAULO","PT","PARTIDO DOS TRABALHADORES","2","NÃO ELEITO","8016866"
"2010","PARÁ","PT","PARTIDO DOS TRABALHADORES","4","2º TURNO","1267981"
"2010","MINAS GERAIS","PT do B","PARTIDO TRABALHISTA DO BRASIL","2","NÃO ELEITO","4639"
"2010","AMAPÁ","PTB","PARTIDO TRABALHISTA BRASILEIRO","2","2º TURNO","96165"
"2010","PIAUÍ","PTB","PARTIDO TRABALHISTA BRASILEIRO","2","NÃO ELEITO","337028"
"2010","ALAGOAS","PTB","PARTIDO TRABALHISTA BRASILEIRO","2","NÃO ELEITO","389337"
"2010","AMAPÁ","PTB","PARTIDO TRABALHISTA BRASILEIRO","2","NÃO ELEITO","146383"
"2010",,"PTC","PARTIDO TRABALHISTA CRISTÃO",,,"5471"
"2010","MINAS GERAIS","PV","PARTIDO VERDE","2","NÃO ELEITO","234125"
"2010","CEARÁ","PV","PARTIDO VERDE","2","NÃO ELEITO","66271"
"2010","SANTA CATARINA","PV","PARTIDO VERDE","2","REGISTRO NEGADO ANTES DA ELEIÇÃO","55697"
"2010","DISTRITO FEDERAL","PV","PARTIDO VERDE","2","NÃO ELEITO","78837"
"2010","PIAUÍ","PV","PARTIDO VERDE","4","NÃO ELEITO","24820"
"2010","PARANÁ","PV","PARTIDO VERDE","2","NÃO ELEITO","81576"
"2010","SÃO PAULO","PV","PARTIDO VERDE","2","NÃO ELEITO","940379"
"2010","PERNAMBUCO","PV","PARTIDO VERDE","2","NÃO ELEITO","86543"
"2010","RIO DE JANEIRO","PV","PARTIDO VERDE","2","NÃO ELEITO","1632671"
"2010","RIO GRANDE DO SUL","PV","PARTIDO VERDE","2","NÃO ELEITO","93466"
"2010","BAHIA","PV","PARTIDO VERDE","2","NÃO ELEITO","253523"
