"ANO_ELEICAO","DESCRICAO_UE","SIGLA_PARTIDO","NOME_PARTIDO","CODIGO_SEXO","DESC_SIT_TOT_TURNO","QTDE_VOTOS"
"2018","BAHIA","PCO","PARTIDO DA CAUSA OPERÁRIA","2","NÃO ELEITO","3100"
"2018","AMAZONAS","PDT","PARTIDO DEMOCRÁTICO TRABALHISTA","2","NÃO ELEITO","733414"
"2018","MATO GROSSO DO SUL","PDT","PARTIDO DEMOCRÁTICO TRABALHISTA","2","NÃO ELEITO","616422"
"2018","MATO GROSSO DO SUL","PDT","PARTIDO DEMOCRÁTICO TRABALHISTA","2","2º TURNO","408969"
"2018","RIO GRANDE DO SUL","PDT","PARTIDO DEMOCRÁTICO TRABALHISTA","2","NÃO ELEITO","661717"
"2018","RIO GRANDE DO NORTE","PDT","PARTIDO DEMOCRÁTICO TRABALHISTA","2","NÃO ELEITO","753035"
"2018","AMAPÁ","PDT","PARTIDO DEMOCRÁTICO TRABALHISTA","2","2º TURNO","133214"
"2018","AMAPÁ","PDT","PARTIDO DEMOCRÁTICO TRABALHISTA","2","ELEITO","191741"
"2018","AMAZONAS","PDT","PARTIDO DEMOCRÁTICO TRABALHISTA","2","2º TURNO","579016"
"2018","RIO GRANDE DO NORTE","PDT","PARTIDO DEMOCRÁTICO TRABALHISTA","2","2º TURNO","525933"
"2018","RONDÔNIA","PDT","PARTIDO DEMOCRÁTICO TRABALHISTA","2","NÃO ELEITO","35094"
"2018","RIO DE JANEIRO","PDT","PARTIDO DEMOCRÁTICO TRABALHISTA","2","NÃO ELEITO","466954"
"2018",,"PDT","PARTIDO DEMOCRÁTICO TRABALHISTA",,,"323235"
"2018","TOCANTINS","PHS","PARTIDO HUMANISTA DA SOLIDARIEDADE","2","ELEITO","404484"
"2018","RONDÔNIA","PMB","PARTIDO DA MULHER BRASILEIRA","2","NÃO ELEITO","1052"
"2018","SÃO PAULO","PMN","PARTIDO DA MOBILIZAÇÃO NACIONAL","2","NÃO ELEITO","28666"
"2018","SERGIPE","PMN","PARTIDO DA MOBILIZAÇÃO NACIONAL","2","NÃO ELEITO","35111"
"2018","PIAUÍ","PODE","PODEMOS","2","NÃO ELEITO","22176"
"2018","ESPÍRITO SANTO","PODE","PODEMOS","4","NÃO ELEITO","105754"
"2018","RIO DE JANEIRO","PODE","PODEMOS","2","NÃO ELEITO","664511"
"2018","RORAIMA","PP","PARTIDO PROGRESSISTA","4","NÃO ELEITO","29888"
"2018","ACRE","PP","PARTIDO PROGRESSISTA","2","ELEITO","223993"
"2018","PARANÁ","PP","PARTIDO PROGRESSISTA","4","NÃO ELEITO","831361"
"2018","MATO GROSSO","PR","PARTIDO DA REPÚBLICA","2","NÃO ELEITO","280055"
"2018","ALAGOAS","PROS","PARTIDO REPUBLICANO DA ORDEM SOCIAL","2","NÃO ELEITO","94653"
"2018","PERNAMBUCO","PROS","PARTIDO REPUBLICANO DA ORDEM SOCIAL","2","NÃO ELEITO","129712"
"2018","DISTRITO FEDERAL","PROS","PARTIDO REPUBLICANO DA ORDEM SOCIAL","4","NÃO ELEITO","105579"
"2018","DISTRITO FEDERAL","PRP","PARTIDO REPUBLICANO PROGRESSISTA","2","NÃO ELEITO","110973"
"2018","RIO DE JANEIRO","PRP","PARTIDO REPUBLICANO PROGRESSISTA","2","NÃO ELEITO","84187"
"2018","SÃO PAULO","PRTB","PARTIDO RENOVADOR TRABALHISTA BRASILEIRO","2","NÃO ELEITO","649729"
"2018","RIO DE JANEIRO","PRTB","PARTIDO RENOVADOR TRABALHISTA BRASILEIRO","2","NÃO ELEITO","35237"
"2018","PARANÁ","PRTB","PARTIDO RENOVADOR TRABALHISTA BRASILEIRO","2","NÃO ELEITO","18021"
"2018","BAHIA","PRTB","PARTIDO RENOVADOR TRABALHISTA BRASILEIRO","2","NÃO ELEITO","38960"
"2018","RONDÔNIA","PRTB","PARTIDO RENOVADOR TRABALHISTA BRASILEIRO","2","NÃO ELEITO","18809"
"2018","RIO GRANDE DO NORTE","PRTB","PARTIDO RENOVADOR TRABALHISTA BRASILEIRO","2","NÃO ELEITO","4327"
"2018","TOCANTINS","PSB","PARTIDO SOCIALISTA BRASILEIRO","2","NÃO ELEITO","219842"
"2018","SÃO PAULO","PSB","PARTIDO SOCIALISTA BRASILEIRO","2","2º TURNO","4358998"
"2018","AMAZONAS","PSB","PARTIDO SOCIALISTA BRASILEIRO","2","NÃO ELEITO","417203"
"2018","SERGIPE","PSB","PARTIDO SOCIALISTA BRASILEIRO","2","2º TURNO","212169"
"2018","SÃO PAULO","PSB","PARTIDO SOCIALISTA BRASILEIRO","2","NÃO ELEITO","10248740"
"2018","PARAÍBA","PSB","PARTIDO SOCIALISTA BRASILEIRO","2","ELEITO","1119758"
"2018","DISTRITO FEDERAL","PSB","PARTIDO SOCIALISTA BRASILEIRO","2","2º TURNO","210510"
"2018","DISTRITO FEDERAL","PSB","PARTIDO SOCIALISTA BRASILEIRO","2","NÃO ELEITO","451329"
"2018","ESPÍRITO SANTO","PSB","PARTIDO SOCIALISTA BRASILEIRO","2","ELEITO","1072224"
"2018","PERNAMBUCO","PSB","PARTIDO SOCIALISTA BRASILEIRO","2","ELEITO","1918219"
"2018","SERGIPE","PSB","PARTIDO SOCIALISTA BRASILEIRO","2","NÃO ELEITO","370161"
"2018","AMAPÁ","PSB","PARTIDO SOCIALISTA BRASILEIRO","2","2º TURNO","119500"
"2018","AMAPÁ","PSB","PARTIDO SOCIALISTA BRASILEIRO","2","NÃO ELEITO","174540"
"2018","RIO DE JANEIRO","PSC","PARTIDO SOCIAL CRISTÃO","2","ELEITO","4675355"
"2018","RIO DE JANEIRO","PSC","PARTIDO SOCIAL CRISTÃO","2","2º TURNO","3154771"
"2018","AMAZONAS","PSC","PARTIDO SOCIAL CRISTÃO","2","2º TURNO","596585"
"2018","AMAZONAS","PSC","PARTIDO SOCIAL CRISTÃO","2","ELEITO","1033954"
"2018","PIAUÍ","PSC","PARTIDO SOCIAL CRISTÃO","2","NÃO ELEITO","11015"
"2018","DISTRITO FEDERAL","PSD","PARTIDO SOCIAL DEMOCRÁTICO","2","NÃO ELEITO","169785"
"2018","SERGIPE","PSD","PARTIDO SOCIAL DEMOCRÁTICO","2","2º TURNO","403252"
"2018","SANTA CATARINA","PSD","PARTIDO SOCIAL DEMOCRÁTICO","2","NÃO ELEITO","1075242"
"2018","AMAZONAS","PSD","PARTIDO SOCIAL DEMOCRÁTICO","2","NÃO ELEITO","142804"
"2018","RIO GRANDE DO NORTE","PSD","PARTIDO SOCIAL DEMOCRÁTICO","2","NÃO ELEITO","192037"
"2018","PARANÁ","PSD","PARTIDO SOCIAL DEMOCRÁTICO","2","ELEITO","3210712"
"2018","RIO DE JANEIRO","PSD","PARTIDO SOCIAL DEMOCRÁTICO","2","NÃO ELEITO","454928"
"2018","SANTA CATARINA","PSD","PARTIDO SOCIAL DEMOCRÁTICO","2","2º TURNO","1121869"
"2018","SERGIPE","PSD","PARTIDO SOCIAL DEMOCRÁTICO","2","ELEITO","679051"
"2018","MARANHÃO","PSDB","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA","2","NÃO ELEITO","64447"
"2018","GOIÁS","PSDB","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA","2","NÃO ELEITO","407507"
"2018","RORAIMA","PSDB","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA","2","2º TURNO","104114"
"2018","MINAS GERAIS","PSDB","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA","2","2º TURNO","2814704"
"2018","MATO GROSSO DO SUL","PSDB","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA","2","2º TURNO","576993"
"2018","MATO GROSSO","PSDB","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA","2","NÃO ELEITO","271952"
"2018","SÃO PAULO","PSDB","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA","2","2º TURNO","6431555"
"2018","CEARÁ","PSDB","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA","2","NÃO ELEITO","488438"
"2018","RONDÔNIA","PSDB","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA","2","NÃO ELEITO","269032"
"2018","SÃO PAULO","PSDB","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA","2","ELEITO","10990350"
"2018","RIO GRANDE DO SUL","PSDB","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA","2","ELEITO","3128317"
"2018","RIO GRANDE DO SUL","PSDB","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA","2","2º TURNO","2143603"
"2018","MATO GROSSO DO SUL","PSDB","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA","2","ELEITO","677310"
"2018","SERGIPE","PSDB","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA","2","NÃO ELEITO","202349"
"2018","RONDÔNIA","PSDB","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA","2","2º TURNO","241885"
"2018","MINAS GERAIS","PSDB","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA","2","NÃO ELEITO","2734452"
"2018","PIAUÍ","PSDB","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA","2","NÃO ELEITO","300549"
"2018","RORAIMA","PSDB","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA","2","NÃO ELEITO","119489"
"2018","RORAIMA","PSL","PARTIDO SOCIAL LIBERAL","2","2º TURNO","113468"
"2018","RORAIMA","PSL","PARTIDO SOCIAL LIBERAL","2","ELEITO","136612"
"2018","RONDÔNIA","PSL","PARTIDO SOCIAL LIBERAL","2","ELEITO","530188"
"2018","SERGIPE","PSL","PARTIDO SOCIAL LIBERAL","2","NÃO ELEITO","32326"
"2018","MARANHÃO","PSL","PARTIDO SOCIAL LIBERAL","4","NÃO ELEITO","247995"
"2018","SANTA CATARINA","PSL","PARTIDO SOCIAL LIBERAL","2","ELEITO","2644179"
"2018","PARANÁ","PSL","PARTIDO SOCIAL LIBERAL","2","NÃO ELEITO","347996"
"2018","CEARÁ","PSL","PARTIDO SOCIAL LIBERAL","2","NÃO ELEITO","282456"
"2018","RONDÔNIA","PSL","PARTIDO SOCIAL LIBERAL","2","2º TURNO","183691"
"2018","SANTA CATARINA","PSL","PARTIDO SOCIAL LIBERAL","2","2º TURNO","1071406"
"2018","ESPÍRITO SANTO","PSL","PARTIDO SOCIAL LIBERAL","2","NÃO ELEITO","525973"
"2018","AMAPÁ","PSL","PARTIDO SOCIAL LIBERAL","2","NÃO ELEITO","45197"
"2018","PIAUÍ","PSL","PARTIDO SOCIAL LIBERAL","2","NÃO ELEITO","63431"
"2018","ACRE","PSL","PARTIDO SOCIAL LIBERAL","2","NÃO ELEITO","45032"
"2018","TOCANTINS","PSL","PARTIDO SOCIAL LIBERAL","2","NÃO ELEITO","31231"
"2018","ALAGOAS","PSL","PARTIDO SOCIAL LIBERAL","2","NÃO ELEITO","143208"
"2018","MINAS GERAIS","PSOL","PARTIDO SOCIALISMO E LIBERDADE","4","NÃO ELEITO","133986"
"2018","SERGIPE","PSOL","PARTIDO SOCIALISMO E LIBERDADE","2","NÃO ELEITO","15588"
"2018","PARANÁ","PSOL","PARTIDO SOCIALISMO E LIBERDADE","2","NÃO ELEITO","58533"
"2018","ESPÍRITO SANTO","PSOL","PARTIDO SOCIALISMO E LIBERDADE","2","NÃO ELEITO","22875"
"2018","MATO GROSSO","PSOL","PARTIDO SOCIALISMO E LIBERDADE","2","NÃO ELEITO","14724"
"2018","AMAZONAS","PSOL","PARTIDO SOCIALISMO E LIBERDADE","2","NÃO ELEITO","5433"
"2018","TOCANTINS","PSOL","PARTIDO SOCIALISMO E LIBERDADE","4","NÃO ELEITO","2200"
"2018","ALAGOAS","PSOL","PARTIDO SOCIALISMO E LIBERDADE","2","NÃO ELEITO","56169"
"2018","SANTA CATARINA","PSOL","PARTIDO SOCIALISMO E LIBERDADE","2","NÃO ELEITO","72133"
"2018","DISTRITO FEDERAL","PSOL","PARTIDO SOCIALISMO E LIBERDADE","4","NÃO ELEITO","65648"
"2018","PARAÍBA","PSOL","PARTIDO SOCIALISMO E LIBERDADE","2","NÃO ELEITO","15522"
"2018","MARANHÃO","PSOL","PARTIDO SOCIALISMO E LIBERDADE","2","NÃO ELEITO","11409"
"2018","SÃO PAULO","PSOL","PARTIDO SOCIALISMO E LIBERDADE","4","NÃO ELEITO","507236"
"2018","RORAIMA","PSOL","PARTIDO SOCIALISMO E LIBERDADE","2","NÃO ELEITO","11480"
"2018","RIO GRANDE DO NORTE","PSOL","PARTIDO SOCIALISMO E LIBERDADE","2","NÃO ELEITO","31306"
"2018","PIAUÍ","PSOL","PARTIDO SOCIALISMO E LIBERDADE","4","NÃO ELEITO","12271"
"2018","RIO GRANDE DO SUL","PSOL","PARTIDO SOCIALISMO E LIBERDADE","2","NÃO ELEITO","37993"
"2018","PERNAMBUCO","PSOL","PARTIDO SOCIALISMO E LIBERDADE","4","NÃO ELEITO","188087"
"2018","MATO GROSSO DO SUL","PSOL","PARTIDO SOCIALISMO E LIBERDADE","2","NÃO ELEITO","8095"
"2018","CEARÁ","PSOL","PARTIDO SOCIALISMO E LIBERDADE","2","NÃO ELEITO","90611"
"2018","GOIÁS","PSOL","PARTIDO SOCIALISMO E LIBERDADE","2","NÃO ELEITO","26020"
"2018","PARÁ","PSOL","PARTIDO SOCIALISMO E LIBERDADE","2","NÃO ELEITO","170751"
"2018","RONDÔNIA","PSOL","PARTIDO SOCIALISMO E LIBERDADE","2","NÃO ELEITO","36982"
"2018","RIO DE JANEIRO","PSOL","PARTIDO SOCIALISMO E LIBERDADE","2","NÃO ELEITO","819248"
"2018","BAHIA","PSOL","PARTIDO SOCIALISMO E LIBERDADE","2","NÃO ELEITO","44702"
"2018","RONDÔNIA","PSTU","PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO","2","NÃO ELEITO","1438"
"2018","AMAPÁ","PSTU","PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO","2","NÃO ELEITO","4818"
"2018","PARÁ","PSTU","PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO","2","NÃO ELEITO","22414"
"2018","MARANHÃO","PSTU","PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO","2","NÃO ELEITO","11410"
"2018","CEARÁ","PSTU","PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO","2","NÃO ELEITO","5060"
"2018","RIO DE JANEIRO","PSTU","PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO","4","NÃO ELEITO","17499"
"2018","SÃO PAULO","PSTU","PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO","2","NÃO ELEITO","16202"
"2018","PERNAMBUCO","PSTU","PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO","4","NÃO ELEITO","9067"
"2018","RIO GRANDE DO NORTE","PSTU","PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO","2","NÃO ELEITO","3379"
"2018","PARAÍBA","PSTU","PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO","4","NÃO ELEITO","3146"
"2018","AMAZONAS","PSTU","PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO","2","NÃO ELEITO","1324"
"2018","DISTRITO FEDERAL","PSTU","PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO","2","NÃO ELEITO","1272"
"2018","MINAS GERAIS","PSTU","PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO","2","NÃO ELEITO","15742"
"2018","SERGIPE","PSTU","PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO","4","NÃO ELEITO","4803"
"2018","SANTA CATARINA","PSTU","PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO","4","NÃO ELEITO","9944"
"2018","PIAUÍ","PSTU","PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO","4","NÃO ELEITO","2960"
"2018","PARANÁ","PSTU","PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO","2","NÃO ELEITO","6256"
"2018","RIO GRANDE DO SUL","PSTU","PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO","2","NÃO ELEITO","8917"
"2018","PARANÁ","PT","PARTIDO DOS TRABALHADORES","2","NÃO ELEITO","463494"
"2018","ESPÍRITO SANTO","PT","PARTIDO DOS TRABALHADORES","4","NÃO ELEITO","142654"
"2018","RIO GRANDE DO NORTE","PT","PARTIDO DOS TRABALHADORES","4","2º TURNO","748150"
"2018","ACRE","PT","PARTIDO DOS TRABALHADORES","2","NÃO ELEITO","144071"
"2018","RIO GRANDE DO NORTE","PT","PARTIDO DOS TRABALHADORES","4","ELEITO","1022910"
"2018","RIO GRANDE DO SUL","PT","PARTIDO DOS TRABALHADORES","2","NÃO ELEITO","1060209"
"2018","MINAS GERAIS","PT","PARTIDO DOS TRABALHADORES","2","NÃO ELEITO","2239979"
"2018","PIAUÍ","PT","PARTIDO DOS TRABALHADORES","2","ELEITO","966469"
"2018","SÃO PAULO","PT","PARTIDO DOS TRABALHADORES","2","NÃO ELEITO","2563922"
"2018","SANTA CATARINA","PT","PARTIDO DOS TRABALHADORES","2","NÃO ELEITO","460889"
"2018","MATO GROSSO DO SUL","PT","PARTIDO DOS TRABALHADORES","2","NÃO ELEITO","132638"
"2018","CEARÁ","PT","PARTIDO DOS TRABALHADORES","2","ELEITO","3457556"
"2018","RIO DE JANEIRO","PT","PARTIDO DOS TRABALHADORES","4","NÃO ELEITO","447376"
"2018","DISTRITO FEDERAL","PT","PARTIDO DOS TRABALHADORES","2","NÃO ELEITO","60592"
"2018","BAHIA","PT","PARTIDO DOS TRABALHADORES","2","ELEITO","5096062"
"2018","GOIÁS","PT","PARTIDO DOS TRABALHADORES","4","NÃO ELEITO","271807"
"2018","PARÁ","PT","PARTIDO DOS TRABALHADORES","2","NÃO ELEITO","652923"
"2018","ESPÍRITO SANTO","PTB","PARTIDO TRABALHISTA BRASILEIRO","2","NÃO ELEITO","62821"
"2018","RORAIMA","PTB","PARTIDO TRABALHISTA BRASILEIRO","2","NÃO ELEITO","9495"
"2018","PERNAMBUCO","PTB","PARTIDO TRABALHISTA BRASILEIRO","2","NÃO ELEITO","1361588"
"2018","PARAÍBA","PV","PARTIDO VERDE","2","NÃO ELEITO","450525"
"2018","MATO GROSSO DO SUL","PV","PARTIDO VERDE","2","NÃO ELEITO","16544"
"2018","MATO GROSSO","REDE","REDE SUSTENTABILIDADE","2","NÃO ELEITO","24689"
"2018","SERGIPE","REDE","REDE SUSTENTABILIDADE","2","NÃO ELEITO","69407"
"2018","TOCANTINS","REDE","REDE SUSTENTABILIDADE","2","NÃO ELEITO","47046"
"2018","RIO GRANDE DO NORTE","REDE","REDE SUSTENTABILIDADE","2","NÃO ELEITO","9067"
"2018","SANTA CATARINA","REDE","REDE SUSTENTABILIDADE","2","NÃO ELEITO","18710"
"2018","PERNAMBUCO","REDE","REDE SUSTENTABILIDADE","2","NÃO ELEITO","176492"
"2018","ACRE","REDE","REDE SUSTENTABILIDADE","4","NÃO ELEITO","2765"
"2018","BAHIA","REDE","REDE SUSTENTABILIDADE","4","NÃO ELEITO","31198"
"2018","RONDÔNIA","REDE","REDE SUSTENTABILIDADE","2","NÃO ELEITO","110585"
"2018","PARANÁ","REDE","REDE SUSTENTABILIDADE","2","NÃO ELEITO","53566"
"2018","MINAS GERAIS","REDE","REDE SUSTENTABILIDADE","2","NÃO ELEITO","56856"
"2018","RIO GRANDE DO NORTE","SOLIDARIEDADE","SOLIDARIEDADE","2","NÃO ELEITO","106345"
"2018","PIAUÍ","SOLIDARIEDADE","SOLIDARIEDADE","2","NÃO ELEITO","355792"
