"ANO_ELEICAO","DESCRICAO_UE","SIGLA_PARTIDO","NOME_PARTIDO","CODIGO_SEXO","DESC_SIT_TOT_TURNO","QTDE_VOTOS"
"2010","SÃO PAULO","PCO","PARTIDO DA CAUSA OPERÁRIA","2","NÃO ELEITO","14584"
"2010","DISTRITO FEDERAL","PCO","PARTIDO DA CAUSA OPERÁRIA","2","INDEFERIDO COM RECURSO","1887"
"2010",,"PCO","PARTIDO DA CAUSA OPERÁRIA",,,"6679"
"2010","AMAPÁ","PDT","PARTIDO DEMOCRÁTICO TRABALHISTA","2","NÃO ELEITO","106751"
"2010","RORAIMA","PDT","PARTIDO DEMOCRÁTICO TRABALHISTA","2","NÃO ELEITO","54481"
"2010","MATO GROSSO","PDT","PARTIDO DEMOCRÁTICO TRABALHISTA","2","ELEITO","708440"
"2010","DISTRITO FEDERAL","PDT","PARTIDO DEMOCRÁTICO TRABALHISTA","2","ELEITO","833480"
"2010","MATO GROSSO DO SUL","PDT","PARTIDO DEMOCRÁTICO TRABALHISTA","2","NÃO ELEITO","485490"
"2010","AMAZONAS","PDT","PARTIDO DEMOCRÁTICO TRABALHISTA","2","NÃO ELEITO","243298"
"2010","RORAIMA","PHS","PARTIDO HUMANISTA DA SOLIDARIEDADE","2","REGISTRO NEGADO ANTES DA ELEIÇÃO","247"
"2010","MINAS GERAIS","PHS","PARTIDO HUMANISTA DA SOLIDARIEDADE","2","NÃO ELEITO","274215"
"2010","RORAIMA","PHS","PARTIDO HUMANISTA DA SOLIDARIEDADE","2","NÃO ELEITO","31578"
"2010","RONDÔNIA","PHS","PARTIDO HUMANISTA DA SOLIDARIEDADE","2","REGISTRO NEGADO ANTES DA ELEIÇÃO","58330"
"2010","SANTA CATARINA","PMDB","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO","2","ELEITO","1784019"
"2010","MATO GROSSO DO SUL","PMDB","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO","2","ELEITO","544933"
"2010","ESPÍRITO SANTO","PMDB","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO","2","ELEITO","1557409"
"2010","MARANHÃO","PMDB","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO","2","ELEITO","1702085"
"2010","ALAGOAS","PMDB","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO","2","ELEITO","840809"
"2010","RIO GRANDE DO NORTE","PMDB","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO","2","ELEITO","1042272"
"2010","TOCANTINS","PMDB","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO","2","REGISTRO NEGADO ANTES DA ELEIÇÃO","340931"
"2010","PARAÍBA","PMDB","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO","2","ELEITO","869501"
"2010","PARAÍBA","PMDB","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO","2","NÃO ELEITO","820653"
"2010","ACRE","PMDB","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO","2","NÃO ELEITO","117848"
"2010","RIO GRANDE DO SUL","PMDB","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO","2","NÃO ELEITO","2445881"
"2010","GOIÁS","PMDB","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO","2","INDEFERIDO COM RECURSO","672983"
"2010","AMAZONAS","PMDB","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO","2","ELEITO","1236970"
"2010","CEARÁ","PMDB","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO","2","ELEITO","2688833"
"2010","RORAIMA","PMDB","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO","2","ELEITO","118481"
"2010","RIO DE JANEIRO","PMDB","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO","2","NÃO ELEITO","3048034"
"2010","PARÁ","PMDB","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO","2","ELEITO","1799762"
"2010","MARANHÃO","PMDB","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO","2","ELEITO","1546298"
"2010","RONDÔNIA","PMDB","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO","2","ELEITO","481420"
"2010","AMAPÁ","PMDB","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO","2","NÃO ELEITO","121015"
"2010","PARANÁ","PMDB","PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO","2","ELEITO","2691557"
"2010","PIAUÍ","PMN","PARTIDO DA MOBILIZAÇÃO NACIONAL","2","NÃO ELEITO","9017"
"2010","ACRE","PMN","PARTIDO DA MOBILIZAÇÃO NACIONAL","2","ELEITO","199956"
"2010","RIO GRANDE DO SUL","PMN","PARTIDO DA MOBILIZAÇÃO NACIONAL","2","NÃO ELEITO","32348"
"2010","PIAUÍ","PP","PARTIDO PROGRESSISTA","2","NÃO ELEITO","45572"
"2010","SÃO PAULO","PP","PARTIDO PROGRESSISTA","2","NÃO ELEITO","203443"
"2010","SANTA CATARINA","PP","PARTIDO PROGRESSISTA","2","NÃO ELEITO","649150"
"2010","RIO GRANDE DO SUL","PP","PARTIDO PROGRESSISTA","4","ELEITO","3401241"
"2010","GOIÁS","PP","PARTIDO PROGRESSISTA","2","NÃO ELEITO","227639"
"2010","RONDÔNIA","PP","PARTIDO PROGRESSISTA","2","ELEITO","454087"
"2010","PARANÁ","PP","PARTIDO PROGRESSISTA","2","NÃO ELEITO","2190539"
"2010","SANTA CATARINA","PP","PARTIDO PROGRESSISTA","4","NÃO ELEITO","321714"
"2010","ALAGOAS","PP","PARTIDO PROGRESSISTA","2","ELEITO","904345"
"2010","GOIÁS","PP","PARTIDO PROGRESSISTA","2","NÃO ELEITO","76410"
"2010","PIAUÍ","PP","PARTIDO PROGRESSISTA","2","ELEITO","695875"
"2010","CEARÁ","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","470127"
"2010","RIO DE JANEIRO","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","391352"
"2010","SANTA CATARINA","PPS","PARTIDO POPULAR SOCIALISTA","2","INDEFERIDO COM RECURSO","10461"
"2010","PERNAMBUCO","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","599937"
"2010","ALAGOAS","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","112921"
"2010","MINAS GERAIS","PPS","PARTIDO POPULAR SOCIALISTA","2","ELEITO","5125455"
"2010","SERGIPE","PPS","PARTIDO POPULAR SOCIALISTA","2","NÃO ELEITO","66725"
"2010","BAHIA","PR","PARTIDO DA REPÚBLICA","2","NÃO ELEITO","1583423"
"2010","ESPÍRITO SANTO","PR","PARTIDO DA REPÚBLICA","2","ELEITO","1285177"
"2010","TOCANTINS","PR","PARTIDO DA REPÚBLICA","2","ELEITO","375090"
"2010","MATO GROSSO","PR","PARTIDO DA REPÚBLICA","2","ELEITO","1073039"
"2010","TOCANTINS","PR","PARTIDO DA REPÚBLICA","2","ELEITO","332295"
"2010","RIO DE JANEIRO","PRB","PARTIDO REPUBLICANO BRASILEIRO","2","ELEITO","3332886"
"2010","PERNAMBUCO","PRTB","PARTIDO RENOVADOR TRABALHISTA BRASILEIRO","2","NÃO ELEITO","5096"
"2010","SERGIPE","PRTB","PARTIDO RENOVADOR TRABALHISTA BRASILEIRO","2","NÃO ELEITO","24370"
"2010","ALAGOAS","PRTB","PARTIDO RENOVADOR TRABALHISTA BRASILEIRO","2","NÃO ELEITO","14229"
"2010","ALAGOAS","PRTB","PARTIDO RENOVADOR TRABALHISTA BRASILEIRO","2","NÃO ELEITO","11249"
"2010","PARANÁ","PRTB","PARTIDO RENOVADOR TRABALHISTA BRASILEIRO","2","NÃO ELEITO","9392"
"2010","PARANÁ","PRTB","PARTIDO RENOVADOR TRABALHISTA BRASILEIRO","2","NÃO ELEITO","6856"
"2010","SERGIPE","PRTB","PARTIDO RENOVADOR TRABALHISTA BRASILEIRO","2","NÃO ELEITO","3286"
"2010","DISTRITO FEDERAL","PSB","PARTIDO SOCIALISTA BRASILEIRO","2","ELEITO","738575"
"2010","BAHIA","PSB","PARTIDO SOCIALISTA BRASILEIRO","4","ELEITO","3385300"
"2010","SÃO PAULO","PSB","PARTIDO SOCIALISTA BRASILEIRO","2","NÃO ELEITO","150079"
"2010","MARANHÃO","PSB","PARTIDO SOCIALISTA BRASILEIRO","2","NÃO ELEITO","727602"
"2010","AMAPÁ","PSB","PARTIDO SOCIALISTA BRASILEIRO","2","ELEITO","130411"
"2010","SERGIPE","PSB","PARTIDO SOCIALISTA BRASILEIRO","2","ELEITO","476549"
"2010","RIO GRANDE DO NORTE","PSB","PARTIDO SOCIALISTA BRASILEIRO","4","NÃO ELEITO","651358"
"2010","RONDÔNIA","PSC","PARTIDO SOCIAL CRISTÃO","2","NÃO ELEITO","187508"
"2010","PIAUÍ","PSC","PARTIDO SOCIAL CRISTÃO","2","NÃO ELEITO","433690"
"2010","SERGIPE","PSC","PARTIDO SOCIAL CRISTÃO","2","ELEITO","625959"
"2010","SERGIPE","PSDB","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA","2","NÃO ELEITO","340259"
"2010","MATO GROSSO","PSDB","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA","2","NÃO ELEITO","345094"
"2010","SÃO PAULO","PSDB","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA","2","ELEITO","11189168"
"2010","AMAPÁ","PSDB","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA","2","NÃO ELEITO","47619"
"2010","RORAIMA","PSDB","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA","4","NÃO ELEITO","90938"
"2010","PARAÍBA","PSDB","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA","2","ELEITO","1004183"
"2010","PARANÁ","PSDB","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA","2","NÃO ELEITO","2502805"
"2010","ESPÍRITO SANTO","PSDB","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA","4","NÃO ELEITO","375510"
"2010","SANTA CATARINA","PSDB","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA","2","ELEITO","1588403"
"2010","PARÁ","PSDB","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA","2","ELEITO","1817644"
"2010","MARANHÃO","PSDB","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA","2","NÃO ELEITO","502600"
"2010","GOIÁS","PSDB","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA","4","ELEITO","1496559"
"2010","DISTRITO FEDERAL","PSDB","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA","4","INDEFERIDO COM RECURSO","348842"
"2010","AMAZONAS","PSDB","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA","2","NÃO ELEITO","644340"
"2010","MINAS GERAIS","PSDB","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA","2","ELEITO","7565377"
"2010","MARANHÃO","PSDB","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA","2","NÃO ELEITO","642853"
"2010","CEARÁ","PSDB","PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA","2","NÃO ELEITO","1754567"
"2010","SERGIPE","PSDC","PARTIDO SOCIAL DEMOCRATA CRISTÃO","2","NÃO ELEITO","6819"
"2010","RIO GRANDE DO NORTE","PSDC","PARTIDO SOCIAL DEMOCRATA CRISTÃO","2","NÃO ELEITO","66408"
"2010","DISTRITO FEDERAL","PSL","PARTIDO SOCIAL LIBERAL","2","NÃO ELEITO","4104"
"2010","SÃO PAULO","PSL","PARTIDO SOCIAL LIBERAL","2","NÃO ELEITO","411661"
"2010","ESPÍRITO SANTO","PSL","PARTIDO SOCIAL LIBERAL","2","INDEFERIDO COM RECURSO","12774"
"2010","PIAUÍ","PSL","PARTIDO SOCIAL LIBERAL","2","NÃO ELEITO","30752"
"2010","PERNAMBUCO","PSOL","PARTIDO SOCIALISMO E LIBERDADE","2","REGISTRO NEGADO ANTES DA ELEIÇÃO","13674"
"2010","PARAÍBA","PSOL","PARTIDO SOCIALISMO E LIBERDADE","2","REGISTRO NEGADO ANTES DA ELEIÇÃO","23665"
"2010","ALAGOAS","PSOL","PARTIDO SOCIALISMO E LIBERDADE","4","NÃO ELEITO","417636"
"2010","RONDÔNIA","PSOL","PARTIDO SOCIALISMO E LIBERDADE","2","NÃO ELEITO","11806"
"2010","PIAUÍ","PSOL","PARTIDO SOCIALISMO E LIBERDADE","4","REGISTRO NEGADO ANTES DA ELEIÇÃO","2658"
"2010","MATO GROSSO DO SUL","PSOL","PARTIDO SOCIALISMO E LIBERDADE","2","REGISTRO NEGADO ANTES DA ELEIÇÃO","8736"
"2010","BAHIA","PSOL","PARTIDO SOCIALISMO E LIBERDADE","2","NÃO ELEITO","18185"
"2010","PARANÁ","PSOL","PARTIDO SOCIALISMO E LIBERDADE","2","NÃO ELEITO","34179"
"2010","MINAS GERAIS","PSOL","PARTIDO SOCIALISMO E LIBERDADE","4","NÃO ELEITO","53663"
"2010","RONDÔNIA","PSOL","PARTIDO SOCIALISMO E LIBERDADE","2","NÃO ELEITO","43852"
"2010","PARAÍBA","PSOL","PARTIDO SOCIALISMO E LIBERDADE","2","NÃO ELEITO","16967"
"2010","RIO GRANDE DO SUL","PSOL","PARTIDO SOCIALISMO E LIBERDADE","4","NÃO ELEITO","22728"
"2010","GOIÁS","PSOL","PARTIDO SOCIALISMO E LIBERDADE","2","NÃO ELEITO","45198"
"2010","SANTA CATARINA","PSOL","PARTIDO SOCIALISMO E LIBERDADE","2","NÃO ELEITO","22224"
"2010","AMAPÁ","PSOL","PARTIDO SOCIALISMO E LIBERDADE","2","ELEITO","203259"
"2010","ESPÍRITO SANTO","PSOL","PARTIDO SOCIALISMO E LIBERDADE","2","NÃO ELEITO","277973"
"2010","CEARÁ","PSOL","PARTIDO SOCIALISMO E LIBERDADE","4","NÃO ELEITO","58732"
"2010","DISTRITO FEDERAL","PSOL","PARTIDO SOCIALISMO E LIBERDADE","2","NÃO ELEITO","21287"
"2010","RIO GRANDE DO SUL","PSOL","PARTIDO SOCIALISMO E LIBERDADE","2","RENÚNCIA/FALECIMENTO/CASSAÇÃO ANTES A ELEIÇÃO","11510"
"2010","PARÁ","PSOL","PARTIDO SOCIALISMO E LIBERDADE","4","NÃO ELEITO","727583"
"2010","SÃO PAULO","PSOL","PARTIDO SOCIALISMO E LIBERDADE","2","NÃO ELEITO","249600"
"2010","PARANÁ","PSOL","PARTIDO SOCIALISMO E LIBERDADE","2","NÃO ELEITO","10967"
"2010","SERGIPE","PSOL","PARTIDO SOCIALISMO E LIBERDADE","2","NÃO ELEITO","12832"
"2010","MINAS GERAIS","PSOL","PARTIDO SOCIALISMO E LIBERDADE","2","NÃO ELEITO","16958"
"2010","MATO GROSSO","PSOL","PARTIDO SOCIALISMO E LIBERDADE","2","NÃO ELEITO","97803"
"2010","PARÁ","PSOL","PARTIDO SOCIALISMO E LIBERDADE","2","NÃO ELEITO","79621"
"2010","AMAZONAS","PSOL","PARTIDO SOCIALISMO E LIBERDADE","2","NÃO ELEITO","4649"
"2010","DISTRITO FEDERAL","PSOL","PARTIDO SOCIALISMO E LIBERDADE","2","NÃO ELEITO","16486"
"2010","RIO GRANDE DO NORTE","PSOL","PARTIDO SOCIALISMO E LIBERDADE","2","NÃO ELEITO","6639"
"2010","BAHIA","PSOL","PARTIDO SOCIALISMO E LIBERDADE","4","NÃO ELEITO","15385"
"2010","MARANHÃO","PSOL","PARTIDO SOCIALISMO E LIBERDADE","2","NÃO ELEITO","19495"
"2010","PIAUÍ","PSOL","PARTIDO SOCIALISMO E LIBERDADE","2","REGISTRO NEGADO ANTES DA ELEIÇÃO","1586"
"2010","MARANHÃO","PSOL","PARTIDO SOCIALISMO E LIBERDADE","4","INDEFERIDO COM RECURSO","7310"
"2010","RIO DE JANEIRO","PSOL","PARTIDO SOCIALISMO E LIBERDADE","2","NÃO ELEITO","536147"
"2010","AMAZONAS","PSTU","PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO","2","NÃO ELEITO","3109"
"2010","CEARÁ","PSTU","PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO","4","NÃO ELEITO","14650"
"2010","MINAS GERAIS","PSTU","PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO","2","NÃO ELEITO","13339"
"2010","MARANHÃO","PSTU","PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO","2","NÃO ELEITO","17818"
"2010","MARANHÃO","PSTU","PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO","4","NÃO ELEITO","21944"
"2010","SÃO PAULO","PSTU","PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO","4","NÃO ELEITO","109415"
"2010","PARANÁ","PSTU","PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO","2","NÃO ELEITO","5058"
"2010","SÃO PAULO","PSTU","PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO","2","REGISTRO NEGADO ANTES DA ELEIÇÃO","31102"
"2010","PARÁ","PSTU","PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO","2","NÃO ELEITO","25723"
"2010","PARÁ","PSTU","PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO","2","NÃO ELEITO","33126"
"2010",,"PSTU","PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO",,,"3214"
"2010","PIAUÍ","PSTU","PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO","2","NÃO ELEITO","2091"
"2010","RIO DE JANEIRO","PSTU","PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO","2","NÃO ELEITO","23146"
"2010","PERNAMBUCO","PSTU","PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO","2","NÃO ELEITO","6229"
"2010","MINAS GERAIS","PSTU","PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO","2","NÃO ELEITO","6794"
"2010","CEARÁ","PSTU","PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO","2","NÃO ELEITO","14755"
"2010","SERGIPE","PSTU","PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO","4","NÃO ELEITO","3901"
"2010","SANTA CATARINA","PSTU","PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO","4","REGISTRO NEGADO ANTES DA ELEIÇÃO","34355"
"2010","GOIÁS","PSTU","PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO","2","NÃO ELEITO","7803"
"2010","RIO GRANDE DO SUL","PSTU","PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO","4","NÃO ELEITO","56855"
"2010","PERNAMBUCO","PSTU","PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO","4","NÃO ELEITO","5196"
"2010","SANTA CATARINA","PSTU","PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO","2","NÃO ELEITO","11370"
"2010",,"PSTU","PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO",,,"6250"
"2010","DISTRITO FEDERAL","PSTU","PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO","2","NÃO ELEITO","3804"
"2010","BAHIA","PSTU","PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO","2","NÃO ELEITO","14088"
"2010","RIO DE JANEIRO","PSTU","PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO","2","NÃO ELEITO","33624"
"2010","SERGIPE","PSTU","PARTIDO SOCIALISTA DOS TRABALHADORES UNIFICADO","2","REGISTRO NEGADO ANTES DA ELEIÇÃO","4445"
"2010","SÃO PAULO","PT","PARTIDO DOS TRABALHADORES","4","ELEITO","8314027"
"2010","AMAZONAS","PT","PARTIDO DOS TRABALHADORES","4","NÃO ELEITO","135045"
"2010","PIAUÍ","PT","PARTIDO DOS TRABALHADORES","2","NÃO ELEITO","412185"
"2010","CEARÁ","PT","PARTIDO DOS TRABALHADORES","2","ELEITO","2397851"
"2010","PARANÁ","PT","PARTIDO DOS TRABALHADORES","4","ELEITO","3196468"
"2010","RONDÔNIA","PT","PARTIDO DOS TRABALHADORES","4","NÃO ELEITO","225300"
"2010","RIO DE JANEIRO","PT","PARTIDO DOS TRABALHADORES","2","ELEITO","4213749"
"2010","RORAIMA","PT","PARTIDO DOS TRABALHADORES","4","ELEITO","110993"
"2010","SANTA CATARINA","PT","PARTIDO DOS TRABALHADORES","2","NÃO ELEITO","1219700"
"2010","PIAUÍ","PT","PARTIDO DOS TRABALHADORES","2","ELEITO","997513"
"2010","ACRE","PT","PARTIDO DOS TRABALHADORES","2","ELEITO","205593"
"2010","RIO GRANDE DO SUL","PT","PARTIDO DOS TRABALHADORES","2","ELEITO","3895822"
"2010","RIO GRANDE DO NORTE","PT","PARTIDO DOS TRABALHADORES","2","NÃO ELEITO","224125"
"2010","AMAPÁ","PT","PARTIDO DOS TRABALHADORES","2","NÃO ELEITO","43275"
"2010","PERNAMBUCO","PT","PARTIDO DOS TRABALHADORES","2","ELEITO","3059818"
"2010","GOIÁS","PT","PARTIDO DOS TRABALHADORES","2","NÃO ELEITO","878910"
"2010","BAHIA","PT","PARTIDO DOS TRABALHADORES","2","ELEITO","3630944"
"2010","MINAS GERAIS","PT","PARTIDO DOS TRABALHADORES","2","NÃO ELEITO","4595351"
"2010","MATO GROSSO DO SUL","PT","PARTIDO DOS TRABALHADORES","2","ELEITO","826848"
"2010","MATO GROSSO","PT","PARTIDO DOS TRABALHADORES","2","NÃO ELEITO","533280"
"2010","PARÁ","PT","PARTIDO DOS TRABALHADORES","2","INDEFERIDO COM RECURSO","1733376"
"2010","TOCANTINS","PT","PARTIDO DOS TRABALHADORES","2","NÃO ELEITO","293344"
"2010","RIO DE JANEIRO","PT do B","PARTIDO TRABALHISTA DO BRASIL","2","NÃO ELEITO","1295946"
"2010","RIO DE JANEIRO","PT do B","PARTIDO TRABALHISTA DO BRASIL","2","NÃO ELEITO","180288"
"2010","PARANÁ","PT do B","PARTIDO TRABALHISTA DO BRASIL","2","NÃO ELEITO","4612"
"2010","ALAGOAS","PTB","PARTIDO TRABALHISTA BRASILEIRO","2","NÃO ELEITO","62909"
"2010","SÃO PAULO","PTB","PARTIDO TRABALHISTA BRASILEIRO","2","NÃO ELEITO","3970169"
"2010","PERNAMBUCO","PTB","PARTIDO TRABALHISTA BRASILEIRO","2","ELEITO","3142930"
"2010","ALAGOAS","PTB","PARTIDO TRABALHISTA BRASILEIRO","2","NÃO ELEITO","13320"
"2010","BAHIA","PTB","PARTIDO TRABALHISTA BRASILEIRO","2","NÃO ELEITO","810261"
"2010","SÃO PAULO","PTC","PARTIDO TRABALHISTA CRISTÃO","2","NÃO ELEITO","275664"
"2010",,"PTC","PARTIDO TRABALHISTA CRISTÃO",,,"5524"
"2010","RIO GRANDE DO SUL","PTC","PARTIDO TRABALHISTA CRISTÃO","2","NÃO ELEITO","6965"
"2010","DISTRITO FEDERAL","PTN","PARTIDO TRABALHISTA NACIONAL","2","NÃO ELEITO","6013"
"2010","BAHIA","PV","PARTIDO VERDE","2","NÃO ELEITO","212551"
"2010","SERGIPE","PV","PARTIDO VERDE","2","NÃO ELEITO","27553"
"2010","PIAUÍ","PV","PARTIDO VERDE","2","NÃO ELEITO","18188"
"2010","SÃO PAULO","PV","PARTIDO VERDE","2","NÃO ELEITO","4117634"
